140 W College St - Dascomb,41-00292-1,High Flow,05/01/2023,06/01/2023,0,cf
140 W College St - Dascomb,41-00292-1,High Flow,06/01/2023,07/01/2023,0,cf
140 W College St - Dascomb,41-00292-1,High Flow,07/01/2023,08/01/2023,0,cf
140 W College St - Dascomb,41-00292-1,High Flow,08/01/2023,09/01/2023,0,cf
140 W College St - Dascomb,41-00292-1,High Flow,09/01/2023,10/01/2023,0,cf





145 Woodland St - Barrows Hall,41-00200-1,Electricity,10/01/2022,11/01/2022,"12,960",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,11/01/2022,12/01/2022,"12,640",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,12/01/2022,01/01/2023,"11,040",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,01/01/2023,02/01/2023,"8,400",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,02/01/2023,03/01/2023,"11,440",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,03/01/2023,04/01/2023,"12,000",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,04/01/2023,05/01/2023,"11,920",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,05/01/2023,06/01/2023,"7,920",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,06/01/2023,07/01/2023,"3,920",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,07/01/2023,08/01/2023,"3,840",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,08/01/2023,09/01/2023,"7,040",kWh
145 Woodland St - Barrows Hall,41-00200-1,Electricity,09/01/2023,10/01/2023,"15,600",kWh
145 Woodland St - Barrows Hall,41-00200-1,Water,10/01/2022,11/01/2022,"9,200",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,11/01/2022,12/01/2022,"11,100",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,12/01/2022,01/01/2023,"12,200",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,01/01/2023,02/01/2023,"16,400",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,02/01/2023,03/01/2023,"18,200",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,03/01/2023,04/01/2023,"30,200",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,04/01/2023,05/01/2023,"11,000",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,05/01/2023,06/01/2023,"3,800",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,06/01/2023,07/01/2023,"1,300",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,07/01/2023,08/01/2023,200,cf
145 Woodland St - Barrows Hall,41-00200-1,Water,08/01/2023,09/01/2023,"2,000",cf
145 Woodland St - Barrows Hall,41-00200-1,Water,09/01/2023,10/01/2023,"5,400",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,10/01/2022,11/01/2022,"13,000",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,11/01/2022,12/01/2022,"12,600",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,12/01/2022,01/01/2023,"11,700",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,01/01/2023,02/01/2023,"8,200",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,02/01/2023,03/01/2023,"14,900",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,03/01/2023,04/01/2023,"15,100",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,04/01/2023,05/01/2023,"14,300",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,05/01/2023,06/01/2023,"5,900",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,06/01/2023,07/01/2023,"1,200",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,07/01/2023,08/01/2023,300,cf
145 Woodland St - Barrows Hall,41-00201-1,Water,08/01/2023,09/01/2023,"3,000",cf
145 Woodland St - Barrows Hall,41-00201-1,Water,09/01/2023,10/01/2023,"10,700",cf





148 N Professor St - Barnard House,41-00070-1,High Flow,10/01/2022,11/01/2022,"5,800",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,11/01/2022,12/01/2022,"2,500",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,12/01/2022,01/01/2023,"1,800",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,01/01/2023,02/01/2023,"2,600",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,02/01/2023,03/01/2023,"3,300",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,03/01/2023,04/01/2023,"2,700",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,04/01/2023,05/04/2023,"2,700",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,05/04/2023,06/07/2023,"1,700",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,06/07/2023,07/12/2023,700,cf
148 N Professor St - Barnard House,41-00070-1,High Flow,07/12/2023,08/07/2023,"2,100",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,08/07/2023,09/12/2023,"6,300",cf
148 N Professor St - Barnard House,41-00070-1,High Flow,09/12/2023,10/10/2023,"4,100",cf
148 N Professor St - Barnard House,41-00071-1,Water,10/01/2022,11/01/2022,"4,000",cf
148 N Professor St - Barnard House,41-00071-1,Water,11/01/2022,12/01/2022,"3,100",cf
148 N Professor St - Barnard House,41-00071-1,Water,12/01/2022,01/01/2023,"2,300",cf
148 N Professor St - Barnard House,41-00071-1,Water,01/01/2023,02/01/2023,"2,700",cf
148 N Professor St - Barnard House,41-00071-1,Water,02/01/2023,03/01/2023,"3,300",cf
148 N Professor St - Barnard House,41-00071-1,Water,03/01/2023,04/01/2023,"2,900",cf
148 N Professor St - Barnard House,41-00071-1,Water,04/01/2023,05/01/2023,"3,400",cf
148 N Professor St - Barnard House,41-00071-1,Water,05/01/2023,06/01/2023,"2,500",cf
148 N Professor St - Barnard House,41-00071-1,Water,06/01/2023,07/01/2023,200,cf
148 N Professor St - Barnard House,41-00071-1,Water,07/01/2023,08/01/2023,900,cf
148 N Professor St - Barnard House,41-00071-1,Water,08/01/2023,09/01/2023,"3,000",cf
148 N Professor St - Barnard House,41-00071-1,Water,09/01/2023,10/01/2023,"3,700",cf





154 N Main St - Keep Cottage,41-00530-1,Electricity,10/01/2022,11/01/2022,"6,882",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,11/01/2022,12/01/2022,"6,977",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,12/01/2022,01/01/2023,"6,413",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,01/01/2023,02/01/2023,"4,736",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,02/01/2023,03/01/2023,"6,390",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,03/01/2023,04/01/2023,"6,234",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,04/01/2023,05/01/2023,"5,959",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,05/01/2023,06/01/2023,"4,255",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,06/01/2023,07/01/2023,"2,302",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,07/01/2023,08/01/2023,"2,395",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,08/01/2023,09/01/2023,"3,362",kWh
154 N Main St - Keep Cottage,41-00530-1,Electricity,09/01/2023,10/01/2023,"5,851",kWh
154 N Main St - Keep Cottage,41-00540-1,Low Flow,10/01/2022,11/01/2022,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,11/01/2022,12/01/2022,100,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,12/01/2022,01/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,01/01/2023,02/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,02/01/2023,03/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,03/01/2023,04/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,04/01/2023,05/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,05/01/2023,06/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,06/01/2023,07/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,07/01/2023,08/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,08/01/2023,09/01/2023,0,cf
154 N Main St - Keep Cottage,41-00540-1,Low Flow,09/01/2023,10/01/2023,0,cf
154 N Main St - Keep Cottage,41-00541-1,Water,10/01/2022,11/01/2022,"5,100",cf
154 N Main St - Keep Cottage,41-00541-1,Water,11/01/2022,12/01/2022,"5,700",cf
154 N Main St - Keep Cottage,41-00541-1,Water,12/01/2022,01/01/2023,"5,200",cf
154 N Main St - Keep Cottage,41-00541-1,Water,01/01/2023,02/01/2023,"5,800",cf
154 N Main St - Keep Cottage,41-00541-1,Water,02/01/2023,03/01/2023,"10,700",cf
154 N Main St - Keep Cottage,41-00541-1,Water,03/01/2023,04/01/2023,"6,200",cf
154 N Main St - Keep Cottage,41-00541-1,Water,04/01/2023,05/01/2023,"6,100",cf
154 N Main St - Keep Cottage,41-00541-1,Water,05/01/2023,06/01/2023,"2,700",cf
154 N Main St - Keep Cottage,41-00541-1,Water,06/01/2023,07/01/2023,0,cf
154 N Main St - Keep Cottage,41-00541-1,Water,07/01/2023,08/01/2023,100,cf
154 N Main St - Keep Cottage,41-00541-1,Water,08/01/2023,09/01/2023,"1,500",cf
154 N Main St - Keep Cottage,41-00541-1,Water,09/01/2023,10/01/2023,"5,100",cf





167 Woodland St - Noah Hall,41-00190-1,Electricity,10/01/2022,11/01/2022,"11,120",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,11/01/2022,12/01/2022,"11,480",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,12/01/2022,01/01/2023,"11,880",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,01/01/2023,02/01/2023,"11,520",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,02/01/2023,03/01/2023,"12,360",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,03/01/2023,04/01/2023,"13,200",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,04/01/2023,05/01/2023,"13,080",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,05/01/2023,06/01/2023,"14,000",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,06/01/2023,07/01/2023,"8,120",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,07/01/2023,08/01/2023,"8,400",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,08/01/2023,09/01/2023,"10,680",kWh
167 Woodland St - Noah Hall,41-00190-1,Electricity,09/01/2023,10/01/2023,"12,960",kWh
167 Woodland St - Noah Hall,41-00190-1,Low Flow,10/01/2022,11/01/2022,"6,300",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,11/01/2022,12/01/2022,"6,100",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,12/01/2022,01/01/2023,"4,800",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,01/01/2023,02/01/2023,"3,800",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,02/01/2023,03/01/2023,"5,400",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,03/01/2023,04/01/2023,"5,400",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,04/01/2023,05/01/2023,"6,000",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,05/01/2023,06/01/2023,"3,300",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,06/01/2023,07/01/2023,800,cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,07/01/2023,08/01/2023,"1,600",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,08/01/2023,09/01/2023,"2,200",cf
167 Woodland St - Noah Hall,41-00190-1,Low Flow,09/01/2023,10/01/2023,"7,500",cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,10/01/2022,11/01/2022,"1,000",cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,11/01/2022,12/01/2022,"1,100",cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,12/01/2022,01/01/2023,900,cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,01/01/2023,02/01/2023,700,cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,02/01/2023,03/01/2023,"1,300",cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,03/01/2023,04/07/2023,"1,000",cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,04/07/2023,05/04/2023,"1,200",cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,05/04/2023,06/01/2023,500,cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,06/01/2023,07/01/2023,400,cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,07/01/2023,08/07/2023,600,cf
167 Woodland St - Noah Hall,41-00192-1,High Flow,08/07/2023,09/12/2023,"1,400",cf





169 N Professor St - Kahn Hall ,41-00097-1,High Flow,10/01/2022,11/04/2022,"2,800",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,11/04/2022,12/01/2022,"2,300",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,12/01/2022,01/06/2023,"1,900",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,01/06/2023,02/01/2023,"1,200",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,02/01/2023,03/01/2023,"2,400",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,03/01/2023,04/01/2023,"7,600",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,04/01/2023,05/01/2023,"3,600",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,05/01/2023,06/01/2023,"1,200",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,06/01/2023,07/01/2023,100,cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,07/01/2023,08/07/2023,100,cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,08/07/2023,09/01/2023,"1,000",cf
169 N Professor St - Kahn Hall ,41-00097-1,High Flow,09/01/2023,10/10/2023,"5,400",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,10/06/2022,11/01/2022,"6,200",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,11/01/2022,12/01/2022,"8,300",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,12/01/2022,01/01/2023,"6,400",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,01/01/2023,02/01/2023,"4,100",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,02/01/2023,03/01/2023,"8,000",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,03/01/2023,04/01/2023,"10,300",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,04/01/2023,05/01/2023,"9,500",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,05/01/2023,06/01/2023,"4,200",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,06/01/2023,07/01/2023,900,cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,07/01/2023,08/07/2023,800,cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,08/07/2023,09/01/2023,"1,800",cf
169 N Professor St - Kahn Hall ,41-00098-1,Low Flow,09/01/2023,10/10/2023,"10,500",cf
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,10/01/2022,11/01/2022,"26,480",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,11/01/2022,12/01/2022,"29,600",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,12/01/2022,01/01/2023,"28,080",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,01/01/2023,02/01/2023,"26,640",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,02/01/2023,03/01/2023,"26,880",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,03/01/2023,04/01/2023,"29,040",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,04/01/2023,05/01/2023,"26,960",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,05/01/2023,06/01/2023,"26,400",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,06/01/2023,07/01/2023,"14,800",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,07/01/2023,08/01/2023,"22,240",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,08/01/2023,09/01/2023,"30,160",kWh
169 N Professor St - Kahn Hall ,43-00097-1,Electricity,09/01/2023,10/01/2023,"35,920",kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,11/01/2022,11/30/2022,862,kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,11/30/2022,12/31/2022,472,kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,12/31/2022,01/31/2023,441,kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,01/31/2023,02/28/2023,902,kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,02/28/2023,03/31/2023,"1,010",kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,03/31/2023,04/30/2023,"1,276",kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,04/30/2023,05/31/2023,"1,586",kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,05/31/2023,06/30/2023,"1,340",kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,06/30/2023,07/31/2023,"1,351",kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,07/31/2023,08/31/2023,"1,359",kWh
169 N Professor St - Kahn Hall ,SolarAction,Electricity,08/31/2023,09/30/2023,"1,154",kWh





176 N Professor St - East Hall,41-00060-1,Electricity,10/01/2022,11/01/2022,"30,000",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,11/01/2022,12/01/2022,"30,400",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,12/01/2022,01/01/2023,"27,600",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,01/01/2023,02/01/2023,"25,680",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,02/01/2023,03/01/2023,"28,800",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,03/01/2023,04/01/2023,"29,360",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,04/01/2023,05/01/2023,"29,760",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,05/01/2023,06/01/2023,"24,960",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,06/01/2023,07/01/2023,"4,720",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,07/01/2023,08/01/2023,"10,880",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,08/01/2023,09/01/2023,"13,760",kWh
176 N Professor St - East Hall,41-00060-1,Electricity,09/01/2023,10/02/2023,"26,720",kWh
176 N Professor St - East Hall,41-00060-1,Low Flow,10/01/2022,11/01/2022,"12,400",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,11/01/2022,12/01/2022,"13,700",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,12/01/2022,01/01/2023,"10,300",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,01/01/2023,02/01/2023,"8,900",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,02/01/2023,03/01/2023,"14,600",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,03/01/2023,04/01/2023,"13,200",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,04/01/2023,05/01/2023,"14,100",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,05/01/2023,06/01/2023,"4,600",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,06/01/2023,07/01/2023,900,cf
176 N Professor St - East Hall,41-00060-1,Low Flow,07/01/2023,08/01/2023,"26,000",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,08/01/2023,09/01/2023,"23,300",cf
176 N Professor St - East Hall,41-00060-1,Low Flow,09/01/2023,10/02/2023,"17,000",cf
176 N Professor St - East Hall,41-00061-1,High Flow,10/01/2022,11/01/2022,"5,500",cf
176 N Professor St - East Hall,41-00061-1,High Flow,11/01/2022,12/01/2022,"6,400",cf
176 N Professor St - East Hall,41-00061-1,High Flow,12/01/2022,01/01/2023,"4,100",cf
176 N Professor St - East Hall,41-00061-1,High Flow,01/01/2023,02/01/2023,"4,400",cf
176 N Professor St - East Hall,41-00061-1,High Flow,02/01/2023,03/01/2023,"6,300",cf
176 N Professor St - East Hall,41-00061-1,High Flow,03/01/2023,04/01/2023,"5,200",cf
176 N Professor St - East Hall,41-00061-1,High Flow,04/01/2023,05/01/2023,"6,900",cf
176 N Professor St - East Hall,41-00061-1,High Flow,05/01/2023,06/01/2023,"3,200",cf
176 N Professor St - East Hall,41-00061-1,High Flow,06/01/2023,07/01/2023,900,cf
176 N Professor St - East Hall,41-00061-1,High Flow,07/01/2023,08/01/2023,"38,700",cf
176 N Professor St - East Hall,41-00061-1,High Flow,08/01/2023,09/01/2023,"41,100",cf
176 N Professor St - East Hall,41-00061-1,High Flow,09/01/2023,10/01/2023,"10,500",cf





194 N Professor St - Burton Hall,41-00050-1,Water,10/01/2022,11/01/2022,"1,300",cf
194 N Professor St - Burton Hall,41-00050-1,Water,11/01/2022,12/01/2022,"1,500",cf
194 N Professor St - Burton Hall,41-00050-1,Water,12/01/2022,01/01/2023,"2,400",cf
194 N Professor St - Burton Hall,41-00050-1,Water,01/01/2023,02/01/2023,0,cf
194 N Professor St - Burton Hall,41-00050-1,Water,02/01/2023,03/01/2023,0,cf
194 N Professor St - Burton Hall,41-00050-1,Water,03/01/2023,04/01/2023,0,cf
194 N Professor St - Burton Hall,41-00050-1,Water,04/01/2023,05/01/2023,0,cf
194 N Professor St - Burton Hall,41-00050-1,Water,05/01/2023,06/01/2023,0,cf
194 N Professor St - Burton Hall,41-00050-1,Water,06/01/2023,07/01/2023,0,cf
194 N Professor St - Burton Hall,41-00050-1,Water,07/01/2023,08/01/2023,0,cf
194 N Professor St - Burton Hall,41-00050-1,Water,08/01/2023,09/01/2023,0,cf
194 N Professor St - Burton Hall,41-00050-1,Water,09/01/2023,10/01/2023,0,cf
194 N Professor St - Burton Hall,41-00051-1,Water,10/01/2022,11/01/2022,"7,300",cf
194 N Professor St - Burton Hall,41-00051-1,Water,11/01/2022,12/01/2022,"8,100",cf
194 N Professor St - Burton Hall,41-00051-1,Water,12/01/2022,01/01/2023,"8,400",cf
194 N Professor St - Burton Hall,41-00051-1,Water,01/01/2023,02/01/2023,"5,100",cf
194 N Professor St - Burton Hall,41-00051-1,Water,02/01/2023,03/01/2023,"8,300",cf
194 N Professor St - Burton Hall,41-00051-1,Water,03/01/2023,04/01/2023,"7,300",cf
194 N Professor St - Burton Hall,41-00051-1,Water,04/01/2023,05/01/2023,"8,400",cf
194 N Professor St - Burton Hall,41-00051-1,Water,05/01/2023,06/01/2023,"4,100",cf
194 N Professor St - Burton Hall,41-00051-1,Water,06/01/2023,07/01/2023,700,cf
194 N Professor St - Burton Hall,41-00051-1,Water,07/01/2023,08/01/2023,"3,100",cf
194 N Professor St - Burton Hall,41-00051-1,Water,08/01/2023,09/01/2023,"2,900",cf
194 N Professor St - Burton Hall,41-00051-1,Water,09/01/2023,10/01/2023,"8,500",cf





2 S Professor St - Talcott Hall,41-00370-1,Low Flow,10/01/2022,11/01/2022,"2,400",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,11/01/2022,12/01/2022,"2,900",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,12/01/2022,01/01/2023,"1,900",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,01/01/2023,02/01/2023,"2,100",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,02/01/2023,03/01/2023,"3,800",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,03/01/2023,04/01/2023,"2,100",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,04/01/2023,05/01/2023,"2,500",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,05/01/2023,06/01/2023,"1,200",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,06/01/2023,07/01/2023,400,cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,07/01/2023,08/01/2023,"5,200",cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,08/01/2023,09/01/2023,700,cf
2 S Professor St - Talcott Hall,41-00370-1,Low Flow,09/01/2023,10/01/2023,"3,200",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,10/01/2022,11/01/2022,"7,300",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,11/01/2022,12/01/2022,"8,400",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,12/01/2022,01/01/2023,"5,600",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,01/01/2023,02/01/2023,"4,000",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,02/01/2023,03/01/2023,"8,900",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,03/01/2023,04/01/2023,"7,300",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,04/01/2023,05/01/2023,"8,200",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,05/01/2023,06/01/2023,"4,800",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,06/01/2023,07/01/2023,"1,700",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,07/01/2023,08/01/2023,"3,000",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,08/01/2023,09/01/2023,"2,100",cf
2 S Professor St - Talcott Hall,41-00371-1,Water,09/01/2023,10/01/2023,"8,000",cf
2 S Professor St - Talcott Hall,41-00385-1,Electricity,10/01/2022,11/01/2022,"14,640",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,11/01/2022,12/01/2022,"16,560",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,12/01/2022,01/01/2023,"15,720",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,01/01/2023,02/01/2023,"13,080",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,02/01/2023,03/01/2023,"15,760",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,03/01/2023,04/01/2023,"15,720",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,04/01/2023,05/01/2023,"14,680",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,05/01/2023,06/01/2023,"12,680",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,06/01/2023,07/01/2023,"11,600",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,07/01/2023,08/01/2023,"10,560",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,08/01/2023,09/01/2023,"11,360",kWh
2 S Professor St - Talcott Hall,41-00385-1,Electricity,09/01/2023,10/01/2023,"15,440",kWh





20 E Lorain St,24-14140-7,Electricity,10/01/2022,11/01/2022,515,kWh
20 E Lorain St,24-14140-7,Electricity,11/01/2022,12/01/2022,659,kWh
20 E Lorain St,24-14140-7,Electricity,12/01/2022,01/01/2023,549,kWh
20 E Lorain St,24-14140-7,Electricity,01/01/2023,02/01/2023,333,kWh
20 E Lorain St,24-14140-7,Electricity,02/01/2023,03/01/2023,625,kWh
20 E Lorain St,24-14140-7,Electricity,03/01/2023,04/01/2023,624,kWh
20 E Lorain St,24-14140-7,Electricity,04/01/2023,05/01/2023,608,kWh
20 E Lorain St,24-14140-7,Electricity,05/01/2023,06/01/2023,529,kWh
20 E Lorain St,24-14140-7,Electricity,06/01/2023,07/01/2023,56,kWh
20 E Lorain St,24-14140-7,Electricity,07/01/2023,08/01/2023,39,kWh
